,cz,czname,state_id,n_ige_rank_8082,e_rank_b,s_rank,prob_p1_k5,e_rank_b_c1821,s_c1821,e_rank_b_teenbirth_fem,s_teenbirth_fem,e_rank_b_femfam,s_femfam,e_rank_b_malefam,s_malefam,e_rank_b_indv_r_m,s_indv_r_m,e_rank_b_coli4,s_coli4,e_rank_b_1112,s_1112,e_rank_b_singlepar,s_singlepar,e_rank_b_marriedpar,s_marriedpar,e_rank_b_8385,s_8385,e_rank_b_8085,s_8085,e_rank_b_w80,s_w80,e_rank_b_povertyline,s_povertyline,e_rank_b_cq,s_cq,n250,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010,cons
680,35904,Richfield,UT,1481.0,50.96325,0.25449,0.1288889,37.597,0.714,22.8535,-0.26102,49.2045,0.29922,52.66875,0.20963,58.36775,0.18483,52.31325,0.25233,50.3925,0.23098,,,52.8425,0.20666,52.007,0.22164,51.44175,0.23899,51.00625,0.24993,83.2425,0.20914,30.79187,0.069585,1.0,25012,0,0.0023589,0.0148287,0.0073909,0.0049541,0.0078005,0.6326379,28605.11,0.33038,7.302,0.25736,0.64078,0.0214351,2087.297,0.0,0.0,4.9179229,21.114695,10.73269,-0.0106935,,,,0.6074961,0.058316,0.1601599,0.0061472,0.0264672957,0.0327043019,0.012474,-0.79102138,0.8321206,0.0016392,0.1202008,0.069718,0.6562108,0.013036,1.0
681,35905,Loa,UT,,,,0.2096774,,,,,,,,,,,,,,,,,,,,,55.669,0.06616,,,,,,,0.0,2509,0,0.0015943,0.0,0.0,0.0,0.0,0.627907,32242.2,0.39708,,,,0.018982,2062.931,0.0,0.0,8.2,15.064132,,,,,,0.6376249,0.0387039,0.0025075,,0.0,0.0203268234,0.0171383,1.3402608,0.8130729,0.0011957,0.1149068,0.0600649,0.6850649,-0.0062831,1.0
682,36000,Provo,UT,18191.0,49.30675,0.18343,0.137468,43.80725,0.49521,18.23,-0.1982,49.78525,0.20053,48.8525,0.16706,53.45225,0.16201,50.5575,0.18506,50.36525,0.16021,45.34075,0.19915,50.94425,0.15321,50.58475,0.15903,49.95125,0.17085,49.76075,0.17575,80.272,0.14648,32.47269,0.012135,1.0,389179,1,0.0026312,0.0585669,0.095139,0.0945338,0.0921063,0.4540285,29114.79,0.3928,19.986,0.19294,0.57715,0.0205107,1755.215,0.0,0.0,4.7424486,22.243661,-1.25645,-0.0175205,0.010278,2812.68,0.0540519,0.6772932,0.1134462,0.8886722,0.0052424,0.0423840958,0.0451180562,0.0615217,-0.84595298,0.8954569,0.000555,0.0948831,0.0499941,0.5891605,-0.0008679,1.0
683,36100,Salt Lake City,UT,69168.0,46.1525,0.26386,0.1082486,38.22075,0.60783,21.666,-0.25436,47.21525,0.26741,45.10075,0.26067,49.88975,0.25383,47.20125,0.26461,47.97375,0.22139,43.81575,0.26235,48.02275,0.23055,47.93675,0.23127,47.071,0.24668,48.205,0.2314,77.2725,0.22974,33.7235,0.058014989999999995,1.0,1426729,1,0.0099171,0.1142171,0.1007756,0.0928161,0.1073741,0.294261,36987.88,0.35754,12.569,0.23185,0.55182,0.0210031,2439.216,0.0,0.0,4.3224534,22.318143,-8.393985,0.0090196,0.0091118,3837.59,-0.078774,0.7100691,0.1198262,0.8133369,0.0053747,0.0238216227,0.0243185637,0.0835092,-0.63510402,0.699479,0.0010373,0.1468964,0.0915397,0.5796719,-0.0056213,1.0
684,36200,Logan,UT,7852.0,50.52225,0.18865,0.136,36.29975,0.54975,18.893,-0.2124,51.80325,0.18045,49.3165,0.19586,53.7825,0.1963,51.7885,0.19178,51.39725,0.15809,46.22325,0.21073,52.13925,0.15605,52.553,0.16612,51.558,0.17648,50.47725,0.18961,84.24525,0.13145,32.38119,0.04054501,1.0,149590,1,0.002674,0.0531079,0.0696854,0.0679613,0.0700701,0.5279005,28952.72,0.29068,8.962,0.20106,0.66607,0.0154341,1732.093,0.0,0.0,4.2309428,20.969589,6.228385,-0.0031828,0.0066849,1947.0,0.1097728,0.6910815,0.2504285,2.104893,0.0052042,0.0287920316,0.0338391604,0.0521983,-0.00436597,0.8543419,0.0004011,0.1015686,0.0564741,0.6044698,-0.0009237,1.0
685,36301,Pocatello,ID,14478.0,46.37075,0.23619,0.0925333,39.967,0.59284,20.65475,-0.22045,47.34275,0.24223,45.41075,0.23187,50.205,0.23072,47.802,0.2306,46.62975,0.20967,42.40075,0.24115,48.225,0.19916,47.52375,0.20995,46.95025,0.22253,46.79375,0.22615,78.47375,0.21543,32.1575,0.055545,1.0,269722,1,0.0034443,0.1275673,0.0630143,0.0536519,0.0699925,0.5168387,30119.07,0.32688,7.878,0.2481,0.62529,0.0156964,1983.776,0.4,0.0,4.4839747,19.706494,3.002912,-0.0029853,0.0111226,1178.01,0.0947989,0.6599163,0.1083844,0.4357084,0.0058969,0.0165095914,0.0168099006,0.042912,-0.14391434,0.7179096,0.0010529,0.147456,0.0871536,0.5958789,-0.0030377,1.0
686,36302,Salmon,ID,512.0,48.43925,0.20513,0.1603774,45.219,0.43548,20.27825,-0.21439,49.5425,0.16186,47.42475,0.24639,51.14525,0.22761,49.4255,0.20778,46.33925,0.24305,,,49.2435,0.19494,51.58375,0.12419,49.9215,0.1671,48.4495,0.21054,78.0365,0.22702,35.73537,0.10798,1.0,12148,0,0.0006585,0.0132266,0.004757,0.0013936,0.0063566,0.5815096,30781.6,0.32346,6.123,0.26223,0.61523,0.0127337,1796.501,0.4,0.0,4.9262782,17.702616,8.031004,0.0142047,,,,0.5862106,0.0479329,0.2219945,0.0061165,0.0016463615,0.0056799473,0.0176237,0.78271345,0.3847547,0.0008232,0.1424581,0.1173237,0.6249868,0.0088549,1.0
687,36303,Jackson,WY,754.0,50.3535,0.14978,0.113924,46.47875,0.56903,19.0655,-0.28154,51.94075,0.14935,48.775,0.14952,53.83175,0.13619,51.0555,0.13086,52.541,0.10468,,,50.06825,0.15317,49.5135,0.16802,49.9345,0.15898,49.934,0.16056,81.31525,0.11693,37.65319,0.14519500000000002,1.0,24250,0,0.0012784,0.0267702,0.0199271,0.0034773,0.0351824,0.4879048,53838.13,0.71064,64.788,0.06276,0.50928,0.0384308,4620.492,0.0,0.0,5.8763471,17.649692,-31.83673,,,,,0.7801689,0.0210404,0.100024,0.0074941,0.0152989691,0.0247835052,0.0679074,2.389419,0.3077938,0.0019381,0.132996,0.1047272,0.5208998,-0.0273114,1.0
688,36401,Steamboat Springs,CO,1720.0,51.55075,0.17895,0.1561644,56.38025,0.50113,22.07875,-0.28321,51.78175,0.19375,51.3605,0.16446,55.1445,0.16046,52.346,0.1712,50.93575,0.19163,49.40175,0.15795,53.2425,0.15114,52.986,0.16,52.24575,0.16979,51.122,0.23416,81.24925,0.12613,40.92644,0.13201000000000002,1.0,38860,0,0.0013124,0.0324139,0.040495,0.0254517,0.0558833,0.5494353,39506.23,0.34765,9.631,0.25134,0.56337,0.0666481,4647.293,0.0,1.428571,5.606628,17.581301,8.282488,,0.0257334,1732.0,-0.132131,0.7481067,0.0222048,0.066573,0.0065897,0.0169840453,0.0206381884,0.0394937,-0.03647617,0.3460371,0.0016469,0.1558818,0.1072783,0.5678392,-0.0001618,1.0
689,36402,Vernal,UT,2460.0,56.55375,0.23467,0.2533784,31.74175,0.52875,25.4475,-0.25594,54.26325,0.25297,58.71525,0.21797,64.4495,0.19966,58.0345,0.23354,54.3585,0.23214,50.29625,0.30413,59.21075,0.17335,55.92825,0.26865,56.2465,0.2509,59.15675,0.18051,81.8,0.23008,32.11831,0.040305,1.0,39595,0,0.0011113,0.1513534,0.0195785,0.0208205,0.0203911,0.5574976,26253.97,0.33261,5.914,0.27347,0.62398,0.0381157,2957.654,0.0,0.0,4.5637794,20.572388,-3.364161,0.0040196,,,0.1099413,0.6223372,0.0402135,0.0213268,0.0051975,0.021290567,0.0185124384,0.0133061,-1.5412225,0.7267584,0.0010355,0.1484117,0.0873475,0.623422,0.0401416,1.0
690,36403,Soda Springs,ID,864.0,53.61475,0.14863,0.1798246,43.466,0.38428,17.6605,-0.17666,53.64175,0.13151,53.60725,0.16541,59.52775,0.15235,55.062,0.15772,51.2915,0.2083,,,54.748,0.12196,56.708,0.16064,55.1555,0.15342,53.46,0.1496,88.1165,0.05314,32.47881,0.05675998,1.0,13715,0,0.0006562,0.0176814,0.0114618,0.0026583,0.0104496,0.5750541,29943.29,0.25147,4.487,0.2066,0.69097,0.0205307,2756.802,0.4,0.0,4.5835642,18.176929,5.78356,-0.0198433,,,,0.5845156,0.1650074,0.5247531,0.0067135,0.0067808968,0.0154575283,0.0150166,0.34459233,0.8176449,0.0007291,0.1032464,0.0701737,0.6666994,0.0170274,1.0
691,36404,Rock Springs,WY,5080.0,52.637,0.22408,0.2060041,42.91075,0.51455,23.883,-0.21916,51.02325,0.24029,54.26125,0.20745,60.44675,0.18351,53.8745,0.21506,51.98025,0.21789,49.789,0.2864,54.72325,0.18021,54.16925,0.22021,53.41925,0.22061,52.61275,0.22427,80.68,0.19268,36.42612,0.10487500000000001,1.0,80730,0,0.0039391,0.0424209,0.023651,0.0195197,0.0232978,0.5454891,33999.21,0.26424,6.384,0.2004,0.61063,0.0533033,4123.225,0.0,0.0,7.3068531,16.144303,1.941864,0.0205744,0.012387,1128.0,0.1249236,0.6898767,0.0722669,0.2733438,0.0062747,0.0180478137,0.0176885916,0.0233889,-0.6663497,0.6020934,0.0012015,0.1501259,0.1104919,0.6179491,0.0156234,1.0
692,36501,Klamath Falls,CA,5914.0,43.292,0.29404,0.0853369,50.0975,0.5281,19.39675,-0.19741,44.25625,0.27113,42.33175,0.31711,47.40975,0.28959,42.3925,0.29102,43.2665,0.26462,41.12075,0.28259,44.809,0.26468,43.08725,0.30293,43.18775,0.29819,43.216,0.2854,72.38625,0.27157,39.60494,0.13834,1.0,151353,0,0.0261178,0.1055664,0.0315784,0.0267982,0.0360187,0.5280726,29858.39,0.38342,6.928,0.31414,0.55462,0.0221984,2908.981,6.3,0.0,6.1492828,20.10075,-8.529738,-0.0076623,0.0264283,1251.98,-0.0973151,0.5366825,0.086836,0.5882422,0.0043277,0.0255693643,0.0212020905,0.0449632,-0.24747671,0.2742661,0.0031053,0.2236554,0.1248097,0.6010575,0.004129,1.0
693,36502,Burns,OR,329.0,43.968,0.19308,0.1393939,39.95925,0.57361,,,,,,,,,44.53475,0.18835,41.985,0.26028,,,48.17575,0.06539,46.57875,0.22579,45.264,0.21064,43.4905,0.21006,71.60775,0.19667,39.01856,0.13301,1.0,7609,0,0.0011828,0.009843,0.001166,0.0001522,0.0019817,0.7298086,30895.79,0.28303,2.673,0.2563,0.59271,0.0376632,3535.694,0.0,1.190476,7.3138075,16.022106,3.84743,-0.0188952,,,,0.6396043,0.1492493,0.222865,0.0050287,0.0028913129,0.0098567486,0.0206267,0.71937889,0.3114733,0.0013142,0.1393258,0.1270457,0.6084023,0.007986,1.0
694,36503,Lakeview,OR,343.0,47.887,0.34008,0.1098266,47.6665,0.7121,,,,,,,,,47.88325,0.35769,45.9295,0.36294,,,47.02125,0.34349,43.63275,0.36999,45.56325,0.36181,47.887,0.34008,76.0395,0.35486,42.39594,0.17186,1.0,7422,0,0.0010779,0.0103225,0.0056394,0.0069048,0.0096548,0.6916519,31635.1,0.36997,9.273,0.27724,0.58309,0.0249185,2561.23,0.0,1.190476,6.8492723,17.524505,8.200212,-0.0393516,,,,0.5796033,0.0951276,0.1064125,0.0051786,0.0064672595,0.0179196982,0.033558,0.92843213,0.308138,0.002021,0.1748571,0.1356397,0.6228806,0.012003,1.0
695,36600,Redding,CA,8451.0,41.80125,0.31305,0.087868,24.256,0.54796,20.7305,-0.26914,43.4155,0.31038,40.14225,0.31797,45.17725,0.29785,40.7055,0.29582,42.0715,0.27466,40.51925,0.32473,42.87575,0.29059,41.408,0.26952,41.595,0.29088,41.99375,0.31199,69.50375,0.33047,33.17781,0.125635,1.0,219295,1,0.0066486,0.0424699,0.0337689,0.0292044,0.0377443,0.4240008,33442.26,0.43368,9.24,0.34128,0.54065,0.0193883,3202.582,6.3,0.0,5.6883142,22.369797,-9.69436,,0.0136802,2351.46,-0.0619888,0.5665758,0.0789556,0.3028556,0.003597,0.0323035181,0.0224492122,0.0493046,-0.63311648,0.2505529,0.004478,0.2381429,0.132557,0.5606157,-0.0005712,1.0
696,36700,Eureka,CA,5066.0,39.31625,0.30125,0.075822,43.1185,0.5909,14.5835,-0.16102,41.0205,0.3089,37.67225,0.29301,42.4895,0.28682,38.16425,0.28533,39.50625,0.27057,37.7705,0.24286,40.278,0.28896,39.40825,0.27765,39.3675,0.2893,40.08725,0.27721,66.55975,0.34979,38.149,0.14873,1.0,139540,0,0.0078042,0.0699777,0.0330934,0.0375734,0.0278255,0.497276,30455.53,0.43122,8.783,0.34339,0.54461,0.0180767,2849.32,6.3,0.0,6.4989005,20.491829,-7.355367,,0.0143328,92.6785,-0.0521977,0.59439,0.085396,0.1623332,0.0039416,0.0216712054,0.0224666762,0.0426497,0.75582025,0.3560341,0.0042138,0.27075,0.1303626,0.4747258,0.0036814,1.0
697,36800,Medford,OR,9411.0,40.8145,0.27122,0.0717618,43.06075,0.59771,18.11025,-0.19223,43.06525,0.26349,38.6395,0.2771,43.24175,0.26471,40.34675,0.26503,41.284,0.23092,39.2345,0.2475,41.939,0.25192,40.69575,0.25483,40.75,0.26284,40.8145,0.27122,70.15874,0.28851,38.33119,0.14464,1.0,256995,1,0.0033697,0.0382481,0.0459638,0.0418036,0.0533484,0.4289431,36288.6,0.44839,10.847,0.33992,0.55711,0.0238421,1782.724,0.0,1.190476,5.786639,20.987614,3.153398,0.0231245,0.0077823,2363.89,-0.1531194,0.5853082,0.1122061,0.7987426,0.0041024,0.0307437888,0.0218681297,0.0435612,0.01727241,0.2157124,0.001358,0.2279304,0.1273263,0.5747351,-0.0042687,1.0
698,36901,Crescent City,CA,1749.0,39.5395,0.28298,0.0824411,37.0905,0.5693,20.0935,-0.1579,42.173,0.24596,37.067,0.318,42.36425,0.30005,39.203,0.25964,40.423,0.20972,39.0,0.3556,40.5905,0.25042,40.46775,0.26195,40.04375,0.27103,40.933,0.28072,67.03875,0.30739,35.99393,0.123125,1.0,48644,0,0.0246279,0.1168762,0.0178298,0.0173289,0.0144955,0.6255468,29532.28,0.3874,8.285,0.30455,0.57404,0.0171403,2555.028,6.3,0.0,5.3770047,20.440355,-9.263972,0.0018009,,,,0.478211,0.055857,0.1368766,0.0046928,0.0243401036,0.0196324315,0.0484401,-0.41776099,0.2856879,0.004646,0.2550296,0.1273023,0.6083469,0.0015958,1.0
699,36902,Roseburg,OR,6634.0,40.77325,0.29353,0.0819512,36.304,0.64328,20.58225,-0.22803,41.59225,0.31437,39.938,0.27236,45.3545,0.24706,40.711,0.28488,40.7695,0.26666,39.54225,0.29049,41.58475,0.27683,40.9655,0.26686,40.87125,0.28009,40.85725,0.29005,70.414,0.30308,35.68069,0.14243499999999998,1.0,163178,0,0.0020468,0.0098726,0.0206822,0.0191716,0.021432,0.4618318,32478.86,0.385,8.286,0.30214,0.58863,0.0286161,2488.388,0.0,1.190476,5.8062111,19.444046,-4.257098,0.0039551,0.0122566,1731.56,-0.1994276,0.5583613,0.1372484,0.2196673,0.0039633,0.0316341664,0.0220985672,0.0229105,-0.16404849,0.2539068,0.0008028,0.2190119,0.1242675,0.5939878,0.0004609,1.0
700,37000,Modesto,CA,27040.0,42.3645,0.26062,0.0935522,43.824,0.6452,20.66525,-0.22479,44.3555,0.25666,40.3575,0.26414,45.771,0.25636,40.692,0.2494,42.59725,0.23721,39.906,0.25152,44.305,0.22504,42.65125,0.22949,42.52375,0.24427,44.8925,0.2281,70.584,0.2534,38.43488,0.14771,1.0,729182,1,0.0266888,0.1211271,0.051475,0.0434086,0.055913,0.3718747,31665.75,0.46361,12.051,0.3431,0.52297,0.01925,3836.33,6.3,0.0,5.8381908,23.519941,-18.95605,,0.006857,333.479,-0.0986917,0.5964807,0.1337352,0.4532478,0.0036036,0.0342369943,0.0271345151,0.1865522,-1.5737095,0.4459943,0.0049041,0.2044397,0.1011002,0.5607893,-0.006044,1.0
701,37100,Bakersfield,CA,25043.0,45.296,0.25608,0.1216197,49.8215,0.5361,27.242,-0.29668,45.30925,0.27005,45.28275,0.24267,52.498,0.20724,44.46125,0.24125,44.982,0.23092,43.563,0.24256,47.055,0.22488,45.47125,0.24141,45.39975,0.24819,45.376,0.26648,74.895,0.20772,40.20013,0.143805,1.0,661645,1,0.0571983,0.213638,0.0991732,0.0760875,0.1163585,0.3617328,28781.38,0.47983,11.528,0.36455,0.48397,0.0277015,3644.007,6.3,0.0,5.756317,23.551383,-21.29366,,0.0075569,2005.55,-0.0673963,0.5650592,0.0599345,0.2452808,0.0030465,0.039264258,0.0233614703,0.1693184,-1.9030033,0.4365045,0.0050616,0.2285067,0.0948829,0.5678534,-0.005549,1.0
702,37200,Fresno,CA,51670.0,41.33875,0.29471,0.0749084,49.33625,0.59417,26.0305,-0.32094,43.06875,0.30315,39.6145,0.28842,45.36575,0.26411,40.529,0.27664,41.18925,0.25653,39.247,0.2946,43.395,0.25548,41.6695,0.25694,41.527,0.27488,44.7665,0.22098,71.29025,0.25573,38.67413,0.15423,1.0,1419998,1,0.0426346,0.1681688,0.0853597,0.0669861,0.1024349,0.3512683,28266.97,0.50825,11.107,0.39718,0.46845,0.0195042,3259.186,6.3,0.0,5.5551976,23.208319,-18.83588,,0.0084507,1968.52,-0.0219627,0.5843983,0.0875389,0.4700306,0.0030411,0.0189211534,0.0165260796,0.2093698,-1.6475098,0.4657408,0.0057887,0.2216274,0.0865694,0.5490668,-0.0053019,1.0
703,37300,Chico,CA,13628.0,42.83625,0.26829,0.0948172,53.20225,0.54469,18.26475,-0.21817,44.7985,0.28318,40.89575,0.25227,45.737,0.25144,41.61275,0.25243,42.7015,0.23674,40.622,0.231,44.1945,0.24658,42.5385,0.2417,42.682,0.25448,41.85975,0.29355,71.33625,0.24089,40.59256,0.144775,1.0,387577,1,0.0157827,0.1003635,0.0493373,0.0496203,0.0529967,0.4421206,31470.64,0.44423,8.792,0.35631,0.51937,0.0190867,2903.628,6.3,0.0,5.6058247,22.729322,-14.57899,,0.0077404,92.1312,0.0759815,0.5800616,0.0832663,0.4094306,0.0036071,0.0334694783,0.0224884346,0.1255932,-0.92134075,0.2906648,0.004185,0.2233282,0.1116149,0.5309887,-7.25e-06,1.0
704,37400,Sacramento,CA,85946.0,42.65525,0.25729,0.0969371,43.3375,0.65902,18.78025,-0.21519,45.2695,0.25526,40.00675,0.26123,45.281,0.25548,40.37725,0.25125,43.60475,0.23075,40.03575,0.26383,45.43175,0.21027,42.468,0.2322,42.5615,0.24422,44.6005,0.23954,71.34125,0.23941,39.85162,0.168775,1.0,2570609,1,0.0630189,0.1611501,0.0933991,0.0863829,0.0992662,0.2848464,39560.49,0.45135,12.004,0.33131,0.49233,0.0200157,3558.992,6.3,0.0,5.4948802,23.341823,-11.61451,-0.0198492,0.0081693,2456.76,0.0206589,0.6250486,0.084607,0.5284132,0.0039407,0.0338935248,0.0274145154,0.1474533,-0.59608214,0.3540107,0.0043262,0.2247318,0.1111116,0.5408251,-0.0020587,1.0
705,37500,San Jose,CA,69290.0,44.7465,0.23546,0.1293794,57.233,0.47616,19.83825,-0.22579,47.42425,0.23053,41.96225,0.24273,48.4575,0.22278,40.315,0.2398,47.25275,0.19855,42.1,0.20476,47.67025,0.19617,44.54925,0.19241,44.64,0.21276,44.32,0.2216,73.51825,0.18381,46.47844,0.14814,1.0,2393183,1,0.0255705,0.2183079,0.0915852,0.0701245,0.1122755,0.2438686,52003.85,0.53505,26.38,0.27125,0.42005,0.023485,3361.294,6.3,0.0,5.9519654,24.018471,-20.4751,,0.0104463,4664.38,-0.0837996,0.6638451,0.224277,3.150079,0.003934,0.0254293132,0.0376452616,0.3120376,-0.60944452,0.4317622,0.0033687,0.1553503,0.0912485,0.5408553,-0.0077515,1.0
706,37601,Elko,NV,3001.0,46.92525,0.25877,0.1595273,39.0845,0.58182,25.05125,-0.23071,46.08875,0.28219,47.79725,0.23493,54.03175,0.22407,47.48825,0.25589,48.692,0.1992,45.33475,0.17267,48.2735,0.24334,49.15675,0.27015,48.15125,0.26193,50.742,0.19888,76.85201,0.20008,35.92125,0.115135,1.0,61917,0,0.0103849,0.1214726,0.0469672,0.0436102,0.0442462,0.5130538,32701.45,0.31273,11.854,0.19419,0.62146,0.0243019,3115.932,0.0,0.0,6.6404817,17.888584,-9.152961,-0.0019045,0.0161507,1395.0,-0.1738851,0.6667259,0.0161096,0.0218232,0.0050108,0.0273269054,0.0232730914,0.0902337,-2.0846834,0.4132629,0.0016958,0.14401,0.1138088,0.6066768,0.0117835,1.0
707,37602,Winnemucca,NV,1003.0,47.21575,0.27667,0.1666667,35.07175,0.63687,28.394,-0.28196,46.13475,0.24859,48.20475,0.30495,54.2175,0.3031,47.39275,0.28135,49.221,0.19812,44.601,0.1798,49.621,0.24136,46.865,0.27668,47.0335,0.2767,,,74.762,0.28356,35.65112,0.12624000000000002,1.0,22799,0,0.0190359,0.0208531,0.0106457,0.0092748,0.0160261,0.495876,31976.48,0.27883,6.081,0.21802,0.62213,0.0309757,6250.873,0.0,0.0,6.1206467,17.527056,-7.490761,-0.010619,,,,0.6004038,0.0463133,0.0096079,0.0050696,0.0143865959,0.0150006579,0.0939188,-2.0482765,0.3744024,0.002544,0.1367162,0.1232294,0.6280968,5.84e-06,1.0
708,37603,Portola,CA,911.0,44.582,0.25116,0.1164179,60.69,0.45484,12.91525,-0.12435,46.1465,0.26386,43.07325,0.24049,47.61575,0.23843,43.16825,0.23641,45.35525,0.22145,,,45.9265,0.21962,45.59725,0.21773,45.1295,0.23302,44.554,0.25288,72.67525,0.24537,42.88306,0.145845,1.0,24379,0,0.0055786,0.0278841,0.0111392,0.0110874,0.0125766,0.5519957,36904.59,0.35704,10.523,0.25181,0.6202,0.0298659,4132.194,6.3,0.0,5.6937831,21.978292,-2.796547,,0.0410189,264.0,-0.0465866,0.5715916,0.1037632,0.0458743,0.0057489,0.0287542557,0.0240781,0.0259497,0.39373745,0.3103491,0.0057837,0.2244351,0.1180454,0.61687,0.0186056,1.0
709,37604,Reno,NV,14186.0,41.37575,0.27695,0.0912328,40.96275,0.64987,23.70375,-0.28221,42.441,0.29388,40.288,0.26128,45.9245,0.23958,40.71775,0.27323,43.42,0.23056,40.7555,0.2565,42.1385,0.26646,43.201,0.22812,42.36675,0.25055,42.568,0.26804,71.1515,0.26082,38.50519,0.142895,1.0,453825,1,0.0181325,0.0966342,0.098821,0.0809134,0.1154293,0.3778208,41398.39,0.46048,16.934,0.29114,0.54237,0.01988,2436.734,0.0,0.0,6.0150263,19.590972,-10.29537,0.0004253,0.013221,2377.22,-0.1061127,0.6698058,0.0858535,0.4295018,0.0047524,0.0421506087,0.0268671845,0.1250138,-1.0817958,0.2890828,0.0017562,0.2045173,0.1456893,0.5376881,-0.0075091,1.0
710,37700,Santa Rosa,CA,19909.0,42.29,0.24784,0.0996708,54.43775,0.51695,16.4515,-0.19542,44.877,0.2432,39.74525,0.25345,45.0605,0.2515,39.33575,0.23787,43.8415,0.22186,41.3515,0.23466,43.28475,0.23279,42.67025,0.22105,42.4975,0.23374,42.78575,0.24947,69.8055,0.2345,39.73838,0.137045,1.0,603188,1,0.0129247,0.0735558,0.0652106,0.0622076,0.0688527,0.3493744,43636.49,0.44519,14.83,0.29689,0.49847,0.0196786,3118.39,6.3,0.0,7.5965701,21.328728,-14.66774,,0.0099471,164.828,-0.0319591,0.6450217,0.1178921,1.009592,0.0050692,0.0215819943,0.0261112622,0.1300553,-0.10308038,0.3232491,0.0036606,0.2072582,0.1270197,0.525266,-0.0061927,1.0
711,37800,San Francisco,CA,127023.0,44.36425,0.25005,0.12155,60.015,0.43732,16.55975,-0.18813,47.24725,0.23829,41.392,0.26412,47.19775,0.25963,40.16975,0.25255,46.74975,0.20799,41.2705,0.21482,48.284,0.1952,43.55,0.2164,43.93075,0.23239,47.475,0.21048,72.53975,0.20427,48.19062,0.14772,1.0,4642561,1,0.0961999,0.2067153,0.1095815,0.0946074,0.1217865,0.2119278,54014.14,0.49574,23.587,0.25987,0.4343,0.0230517,3650.402,6.3,0.0,5.9170024,22.893155,-17.25101,,0.0118469,4311.6,-0.1086077,0.6559916,0.1027831,0.6828352,0.0041018,0.020418687,0.0300008982,0.262146,-0.38031076,0.381164,0.0031985,0.1934005,0.0972515,0.5090504,-0.0063099,1.0
712,37901,Las Vegas,NV,41902.0,40.03825,0.25905,0.0800895,38.918,0.55648,25.96075,-0.25793,41.89125,0.25345,38.1645,0.26558,44.02475,0.26015,40.0185,0.25546,41.48075,0.22787,38.61525,0.24365,42.05225,0.22593,41.679,0.23976,40.9375,0.24782,41.882,0.25692,71.05575,0.24339,37.34569,0.112025,1.0,1568418,1,0.078189,0.1376084,0.1019547,0.0927958,0.1063568,0.2454828,38428.77,0.51797,20.8,0.30997,0.52468,0.021125,3147.54,0.0,0.0,5.3443613,21.084758,-16.71637,,0.007651,4577.02,-0.1760122,0.6352338,0.0396717,0.2549192,0.0039019,0.0610341121,0.0364297018,0.1649973,-2.3169243,0.3520286,0.0016494,0.2208697,0.1364656,0.5329,-0.0055069,1.0
713,37902,Reno,NV,,,,0.1097561,,,,,,,,,,,,,,,,,,,,,40.67625,0.38205,,,,,,,0.0,5071,0,0.0463419,0.2441145,0.0150192,0.0134946,0.011734,0.6870818,34004.05,0.26734,,,,0.017635,3693.745,0.0,0.0,6.2442882,16.814499,,,,,,0.5892147,0.0616206,-0.0753508,,0.0175507789,0.0230723723,0.0244528,-0.77270091,0.3452968,0.000986,0.2800718,0.1903485,0.5220571,0.0061135,1.0
714,37903,Mammoth Lakes,CA,1048.0,44.95075,0.29231,0.1143552,55.3635,0.50774,15.88975,-0.11065,46.1685,0.29782,43.74575,0.28867,49.52525,0.26753,43.289,0.30688,45.70825,0.23081,42.21675,0.21727,47.74625,0.24429,47.7685,0.2205,46.50375,0.25235,,,74.60851,0.2411,42.26438,0.144665,1.0,30798,0,0.0023703,0.0599159,0.0427028,0.0379347,0.0447206,0.6395677,38537.1,0.38139,7.066,0.31073,0.55057,0.0484936,4288.026,6.3,0.0,7.2232208,20.987307,-14.08561,,,,,0.6663667,0.035606,0.036919,0.0065709,0.0253912592,0.0223066433,0.0961501,0.22849669,0.4256445,0.0030846,0.2053053,0.1174293,0.5522556,-0.0068228,1.0
715,38000,San Diego,CA,82253.0,44.27025,0.23677,0.10439,51.2615,0.5751,17.739,-0.21152,46.71675,0.24147,41.78475,0.23419,47.7185,0.2195,40.84175,0.23683,45.283,0.19616,42.484,0.20808,45.8875,0.21338,44.087,0.20264,44.17475,0.21899,46.171,0.21708,74.25875,0.19131,41.02181,0.16841,1.0,2813833,1,0.0549027,0.1961513,0.111764,0.0891661,0.1317575,0.2466528,40913.48,0.51562,17.139,0.34423,0.48008,0.0194946,3083.332,6.3,0.0,5.4057198,23.542931,-10.53761,,0.011017,2898.79,0.0338795,0.6499446,0.1099571,1.516159,0.0032784,0.03287473,0.045178232,0.2154539,-0.9444064,0.4371485,0.0035361,0.2011157,0.1023899,0.5201859,-0.0020986,1.0
